day;avg_size;avg_speed;avg_senserange;n_creatures
582;1008;1133;977;41
583;1008;1134;978;38
584;1008;1134;978;37
585;1008;1135;977;41
586;1008;1137;980;44
587;1009;1137;979;40
588;1009;1137;979;42
589;1008;1137;978;42
590;1008;1137;981;40
591;1009;1137;982;44
592;1010;1138;984;46
593;1010;1137;984;37
594;1010;1138;985;39
595;1010;1136;985;40
596;1010;1136;988;40
597;1009;1135;987;38
598;1009;1135;990;41
599;1009;1134;991;37
600;1010;1133;994;38
601;1009;1132;999;41
602;1010;1132;1000;41
603;1010;1130;1000;42
604;1009;1131;1000;43
605;1009;1130;1001;43
606;1010;1129;1003;39
607;1010;1129;1008;40
608;1009;1129;1007;41
609;1008;1128;1006;37
610;1008;1128;1006;43
611;1008;1129;1008;41
612;1007;1129;1007;40
613;1006;1130;1006;40
614;1008;1131;1005;43
615;1007;1132;1006;38
616;1007;1133;1005;41
617;1007;1133;1011;35
618;1006;1132;1012;33
619;1006;1133;1014;39
620;1006;1134;1014;43
621;1006;1135;1013;38
622;1007;1135;1012;38
623;1007;1136;1012;43
624;1007;1136;1010;42
625;1007;1137;1011;37
626;1007;1137;1006;40
627;1008;1137;1002;45
628;1009;1138;994;44
629;1010;1138;988;34
630;1011;1137;986;36
631;1011;1137;983;36
632;1012;1137;980;38
633;1012;1138;984;37
634;1011;1139;988;33
635;1011;1138;988;38
636;1010;1139;988;40
637;1010;1138;986;36
638;1011;1137;988;33
639;1010;1139;992;35
640;1010;1139;990;33
641;1009;1139;995;34
642;1009;1139;992;33
643;1009;1140;990;35
644;1010;1140;992;40
645;1010;1139;999;37
646;1011;1140;994;37
647;1011;1140;994;36
648;1011;1140;994;33
649;1011;1140;994;36
650;1011;1139;990;33
651;1010;1140;991;36
652;1011;1141;995;35
653;1012;1143;996;34
654;1011;1143;999;34
655;1011;1144;995;34
656;1010;1144;997;29
657;1011;1143;994;33
658;1012;1142;995;35
659;1012;1143;997;32
660;1011;1142;997;31
661;1010;1142;1001;30
662;1012;1142;1007;27
663;1013;1145;1010;28
664;1012;1144;1010;28
665;1013;1144;1018;31
666;1013;1142;1015;30
667;1011;1142;1014;33
668;1010;1140;1014;33
669;1009;1139;1017;33
670;1009;1139;1013;30
671;1010;1138;1015;35
672;1011;1139;1016;37
673;1011;1139;1014;38
674;1009;1139;1006;39
675;1008;1139;1000;39
676;1008;1139;1005;30
677;1009;1139;1005;33
678;1010;1137;1004;32
679;1010;1137;1008;37
680;1010;1139;1005;36
681;1011;1141;999;38
682;1011;1138;992;37
683;1010;1138;992;35
684;1010;1135;987;39
685;1011;1136;991;37
686;1012;1135;988;35
687;1012;1134;989;35
688;1012;1134;988;34
689;1013;1135;991;33
690;1012;1133;991;38
691;1012;1134;992;41
692;1011;1133;999;42
693;1011;1134;1000;41
694;1011;1134;1005;40
695;1012;1134;1004;40
696;1012;1134;1007;42
697;1013;1133;996;39
698;1014;1132;992;36
699;1015;1132;989;33
700;1015;1131;989;39
701;1015;1132;988;39
702;1015;1132;990;43
703;1015;1132;985;36
704;1016;1132;982;36
705;1016;1133;984;35
706;1016;1133;979;41
707;1016;1135;982;43
708;1017;1137;985;44
709;1018;1137;993;41
710;1018;1136;989;42
711;1018;1137;993;44
712;1017;1137;991;40
713;1018;1137;994;38
714;1017;1138;993;37
715;1017;1138;995;39
716;1016;1138;1000;38
717;1016;1138;996;41
718;1015;1138;992;38
719;1015;1138;992;33
720;1014;1136;992;33
721;1014;1135;990;33
722;1013;1133;991;32
723;1013;1133;995;35
724;1014;1132;988;38
725;1015;1132;982;42
726;1016;1131;978;41
727;1018;1131;972;36
728;1019;1130;968;36
729;1018;1129;970;40
730;1019;1128;969;42
731;1018;1129;963;38
732;1018;1130;962;41
733;1018;1129;963;39
734;1019;1130;965;44
735;1017;1130;971;40
736;1016;1129;969;39
737;1015;1130;966;42
738;1017;1130;965;41
739;1017;1131;965;43
740;1018;1131;965;39
741;1018;1131;961;38
742;1017;1131;961;37
743;1016;1132;964;38
744;1016;1132;966;42
745;1015;1131;963;41
746;1015;1131;963;44
747;1013;1131;966;44
748;1013;1131;968;38
749;1011;1131;961;45
750;1010;1130;959;37
751;1012;1130;958;39
752;1011;1130;960;36
753;1012;1129;961;40
754;1012;1131;967;38
755;1012;1131;973;42
756;1011;1133;977;44
757;1011;1132;985;40
758;1009;1132;993;37
759;1007;1131;994;36
760;1006;1131;995;39
761;1005;1131;998;35
762;1006;1131;997;36
763;1005;1131;1000;40
764;1004;1129;996;40
765;1004;1127;999;38
766;1003;1127;999;37
767;1003;1127;1003;39
768;1004;1127;1007;41
769;1004;1126;1010;42
770;1005;1127;1012;43
771;1005;1128;1009;39
772;1006;1129;1009;39
773;1006;1130;1007;42
774;1006;1130;1010;40
775;1007;1129;1009;45
776;1008;1130;1007;43
777;1008;1131;1005;42
778;1009;1131;1002;44
779;1009;1133;1001;43
780;1009;1134;996;42
781;1009;1134;994;39
782;1009;1133;993;39
783;1008;1133;990;41
784;1008;1132;992;39
785;1008;1130;994;38
786;1008;1131;995;40
787;1009;1131;996;40
788;1009;1130;1000;40
789;1009;1131;995;43
790;1009;1132;993;39
791;1010;1132;991;45
792;1010;1131;989;39
793;1010;1129;985;43
794;1011;1129;981;43
795;1013;1127;980;43
796;1013;1128;978;37
797;1012;1129;979;39
798;1013;1129;981;45
799;1011;1131;982;42
800;1011;1133;978;40
801;1011;1132;978;37
802;1010;1132;978;43
803;1009;1134;972;42
804;1009;1133;975;40
805;1008;1135;977;39
806;1008;1134;975;42
807;1008;1134;972;45
808;1009;1133;973;44
809;1008;1132;977;41
810;1008;1130;978;43
811;1009;1130;982;39
812;1009;1127;978;44
813;1010;1126;977;42
814;1009;1128;976;44
815;1009;1128;977;42
816;1009;1128;976;44
817;1008;1129;974;42
818;1009;1129;972;40
819;1009;1130;972;42
820;1009;1129;973;37
821;1009;1130;973;38
822;1010;1129;973;39
823;1010;1130;975;40
824;1012;1129;978;34
825;1012;1130;978;41
826;1011;1132;983;43
827;1011;1130;983;38
828;1012;1130;978;38
829;1011;1129;978;42
830;1011;1127;980;41
831;1010;1127;981;40
832;1009;1125;981;44
833;1010;1126;982;42
834;1012;1126;984;36
835;1013;1127;984;38
836;1012;1128;983;39
837;1013;1129;980;40
838;1013;1130;979;40
839;1012;1129;979;35
840;1012;1128;979;39
841;1014;1127;978;40
842;1016;1126;978;40
843;1017;1124;979;40
844;1018;1127;981;46
845;1018;1127;982;42
846;1018;1127;979;41
847;1019;1129;977;46
848;1018;1130;979;41
849;1020;1130;981;39
850;1021;1130;981;41
851;1022;1129;980;41
852;1022;1128;981;42
853;1022;1128;981;44
854;1021;1128;983;43
855;1019;1127;982;37
856;1018;1126;986;35
857;1017;1126;987;35
858;1016;1126;987;40
859;1016;1125;990;44
860;1016;1124;993;36
861;1013;1125;993;37
862;1013;1125;989;40
863;1014;1125;990;42
864;1013;1125;990;39
