day	avg_size	avg_speed	avg_senserange	n_creatures
1070	964	4007	1073	35
1071	964	4007	1074	27
1072	963	4008	1074	26
1073	963	4005	1073	30
1074	962	4005	1073	29
1075	961	4003	1074	34
1076	963	4003	1076	36
1077	965	4004	1076	29
1078	967	4007	1077	27
1079	965	4009	1076	31
1080	966	4010	1075	32
1081	966	4007	1076	29
1082	968	4008	1076	26
1083	968	4010	1077	32
1084	967	4013	1076	33
1085	966	4015	1074	33
1086	967	4019	1074	33
1087	968	4021	1074	24
1088	969	4022	1074	28
1089	970	4022	1075	32
1090	968	4024	1075	28
1091	967	4022	1075	28
1092	966	4024	1077	28
1093	963	4024	1077	26
1094	963	4023	1078	29
1095	963	4023	1078	33
1096	962	4024	1078	34
1097	962	4032	1077	30
1098	961	4034	1077	28
1099	961	4039	1077	32
1100	960	4043	1077	31
1101	960	4044	1078	29
1102	958	4045	1079	32
1103	958	4049	1080	30
1104	958	4053	1081	29
1105	956	4057	1080	29
1106	954	4060	1081	28
1107	953	4062	1081	29
1108	953	4061	1081	29
1109	952	4063	1080	32
1110	952	4065	1080	31
1111	952	4065	1080	23
1112	953	4062	1080	34
1113	953	4061	1079	32
1114	954	4061	1079	31
1115	954	4057	1080	28
1116	954	4056	1082	27
1117	954	4053	1083	27
1118	955	4053	1083	29
1119	954	4051	1084	34
1120	954	4050	1083	31
1121	955	4048	1082	30
1122	955	4049	1081	32
1123	955	4050	1083	26
1124	954	4049	1084	30
1125	952	4053	1083	31
1126	954	4056	1083	28
1127	953	4063	1083	29
1128	953	4071	1082	29
1129	953	4072	1083	30
1130	954	4072	1083	32
1131	954	4070	1084	34
1132	953	4066	1082	28
1133	952	4070	1082	27
1134	953	4068	1081	29
1135	952	4064	1079	34
1136	952	4067	1077	25
1137	951	4069	1077	30
1138	950	4074	1079	32
1139	948	4070	1079	31
1140	948	4070	1079	28
1141	948	4077	1082	29
1142	948	4082	1082	35
1143	948	4082	1082	26
1144	948	4076	1081	30
1145	948	4073	1081	29
1146	949	4071	1081	36
1147	950	4069	1078	28
1148	950	4076	1075	27
1149	950	4082	1077	27
1150	950	4083	1080	34
1151	949	4086	1079	29
1152	948	4091	1078	33
1153	948	4102	1076	28
1154	948	4107	1075	30
1155	946	4105	1072	28
1156	947	4106	1071	27
1157	946	4108	1069	32
1158	946	4120	1068	32
1159	947	4123	1067	28
1160	947	4129	1068	32
1161	945	4133	1067	25
1162	946	4134	1065	28
1163	946	4140	1062	31
1164	946	4139	1063	29
1165	946	4137	1064	30
1166	944	4142	1064	29
1167	942	4145	1065	29
1168	943	4152	1069	27
1169	941	4165	1071	31
1170	941	4169	1072	30
1171	939	4179	1073	30
1172	939	4177	1075	25
1173	937	4177	1077	26
1174	935	4179	1078	28
1175	932	4179	1081	29
1176	932	4186	1082	29
1177	932	4197	1080	30
1178	931	4198	1082	30
1179	931	4194	1084	27
1180	931	4202	1082	26
1181	929	4212	1082	30
1182	929	4218	1085	29
1183	928	4230	1086	25
1184	927	4236	1084	28
1185	926	4232	1082	26
1186	927	4231	1082	29
1187	927	4232	1083	29
1188	927	4232	1084	27
1189	927	4232	1085	25
1190	926	4235	1085	30
1191	925	4245	1085	32
1192	925	4251	1087	26
1193	926	4251	1088	23
1194	926	4252	1089	28
1195	926	4262	1090	25
1196	927	4264	1090	25
1197	926	4264	1090	30
1198	926	4260	1087	24
1199	925	4255	1087	30
1200	924	4259	1086	32
1201	924	4258	1086	26
1202	924	4257	1085	25
1203	923	4257	1086	30
1204	922	4253	1084	31
1205	921	4257	1083	27
1206	923	4260	1085	26
1207	923	4259	1084	26
1208	924	4262	1083	32
1209	925	4264	1083	30
1210	926	4265	1081	29
1211	927	4269	1080	28
1212	927	4279	1079	27
1213	927	4289	1079	27
1214	926	4293	1080	26
1215	927	4297	1081	24
1216	926	4295	1081	29
1217	925	4293	1081	29
1218	929	4301	1083	30
1219	930	4310	1084	28
1220	929	4316	1084	25
1221	931	4320	1085	25
1222	929	4325	1085	27
1223	929	4342	1087	25
1224	931	4352	1089	24
1225	931	4346	1089	25
1226	928	4349	1090	28
1227	928	4354	1090	27
1228	929	4369	1091	26
1229	931	4378	1090	28
1230	932	4380	1090	27
1231	934	4382	1090	27
1232	935	4385	1090	28
1233	937	4389	1090	25
1234	937	4391	1089	21
1235	939	4397	1089	26
1236	939	4402	1089	29
1237	939	4399	1091	26
1238	941	4404	1092	21
1239	941	4404	1094	25
1240	942	4410	1093	25
1241	942	4409	1092	27
1242	942	4406	1092	28
1243	943	4404	1091	29
1244	944	4403	1092	25
1245	945	4401	1091	22
1246	944	4400	1092	28
1247	943	4395	1089	29
1248	943	4399	1089	22
1249	943	4406	1089	22
1250	941	4412	1089	25
1251	939	4414	1090	25
1252	937	4414	1089	26
1253	936	4420	1087	26
1254	935	4422	1088	28
1255	933	4422	1088	26
1256	935	4426	1088	24
1257	934	4423	1087	26
1258	933	4412	1090	27
1259	934	4407	1092	20
1260	934	4397	1089	25
1261	934	4396	1091	25
1262	934	4398	1091	28
1263	934	4411	1091	27
1264	936	4415	1092	25
1265	936	4424	1094	24
1266	936	4430	1093	25
1267	936	4428	1093	26
1268	935	4433	1092	26
1269	935	4452	1093	22
1270	935	4461	1092	26
1271	935	4470	1089	25
1272	935	4488	1090	26
1273	934	4501	1089	27
1274	933	4490	1090	23
1275	933	4503	1091	27
1276	932	4530	1092	25
1277	932	4548	1091	23
1278	932	4560	1090	23
1279	932	4572	1090	26
1280	933	4595	1087	22
1281	933	4600	1085	23
1282	934	4593	1087	21
1283	935	4587	1088	25
1284	935	4601	1090	25
1285	935	4609	1091	23
1286	934	4623	1092	23
1287	935	4630	1093	25
1288	935	4623	1093	25
1289	937	4628	1095	21
1290	937	4619	1098	22
1291	938	4639	1099	21
1292	936	4633	1099	20
1293	936	4637	1099	23
1294	937	4632	1100	24
1295	936	4634	1101	22
1296	936	4638	1102	22
1297	937	4661	1101	20
1298	936	4668	1101	20
1299	936	4667	1101	23
1300	936	4663	1100	23
1301	936	4664	1101	23
1302	934	4664	1097	24
1303	933	4679	1100	20
1304	931	4683	1100	21
1305	930	4682	1101	23
1306	930	4677	1099	22
1307	931	4672	1099	23
1308	931	4667	1095	22
1309	932	4673	1091	21
1310	931	4682	1090	22
1311	930	4688	1087	24
1312	930	4685	1087	22
1313	929	4686	1082	18
1314	929	4688	1083	21
1315	929	4686	1081	23
1316	929	4688	1079	21
1317	928	4685	1081	23
1318	930	4678	1080	24
1319	930	4673	1082	22
1320	930	4674	1083	23
1321	928	4672	1082	25
1322	927	4670	1080	19
1323	926	4668	1083	22
1324	925	4666	1081	22
1325	927	4670	1086	25
1326	927	4674	1086	22
1327	928	4672	1093	22
1328	930	4676	1100	26
1329	930	4671	1102	23
1330	929	4675	1100	21
1331	931	4687	1106	22
1332	929	4695	1109	24
1333	930	4698	1108	22
1334	929	4707	1106	24
1335	929	4709	1100	25
1336	928	4713	1104	20
1337	927	4716	1108	18
1338	927	4714	1108	22
1339	927	4723	1110	24
1340	930	4719	1111	20
1341	932	4725	1115	20
1342	934	4735	1115	22
1343	930	4734	1117	18
1344	929	4740	1120	21
1345	925	4750	1123	23
1346	926	4762	1125	25
1347	925	4766	1126	22
1348	923	4771	1129	21
1349	924	4766	1130	22
1350	922	4761	1132	22
1351	921	4760	1132	19
1352	920	4761	1134	23
1353	920	4764	1133	24
1354	921	4772	1133	21
1355	920	4771	1133	23
1356	922	4769	1131	24
1357	922	4770	1131	20
1358	922	4776	1133	25
1359	922	4782	1134	24
1360	920	4793	1136	21
1361	920	4799	1137	23
1362	919	4807	1138	22
1363	919	4815	1140	21
1364	918	4813	1138	21
1365	919	4807	1137	24
1366	919	4811	1136	22
1367	921	4811	1138	21
1368	922	4806	1137	18
1369	922	4798	1136	21
1370	924	4797	1135	25
1371	926	4798	1135	23
1372	926	4802	1135	23
1373	924	4802	1137	18
1374	924	4792	1137	19
1375	921	4786	1139	23
1376	919	4792	1139	22
1377	918	4793	1139	21
1378	917	4798	1137	21
1379	917	4804	1136	23
1380	917	4810	1135	24
1381	917	4814	1134	21
1382	916	4820	1132	19
1383	917	4819	1132	20
1384	916	4824	1132	21
1385	915	4822	1131	20
1386	915	4814	1130	21
1387	915	4815	1130	20
1388	915	4813	1131	19
1389	916	4810	1131	20
1390	915	4812	1130	21
1391	915	4813	1130	22
1392	915	4814	1130	22
1393	915	4816	1129	21
1394	915	4818	1129	20
1395	914	4813	1129	20
1396	913	4804	1129	23
1397	912	4803	1128	21
1398	911	4801	1127	23
1399	911	4805	1128	24
1400	911	4807	1129	22
1401	911	4809	1130	18
1402	913	4810	1132	20
1403	912	4813	1132	22
1404	910	4816	1131	28
1405	911	4828	1131	23
1406	911	4827	1131	19
1407	909	4822	1131	26
1408	908	4825	1131	23
1409	909	4831	1130	22
1410	912	4828	1130	20
1411	913	4835	1132	20
1412	913	4836	1134	20
1413	913	4841	1136	24
1414	911	4832	1137	21
1415	910	4834	1137	25
1416	910	4832	1137	20
1417	911	4836	1136	24
1418	912	4838	1135	23
1419	910	4840	1134	22
1420	908	4844	1135	20
1421	910	4843	1136	22
1422	909	4846	1138	22
1423	910	4846	1140	20
1424	910	4844	1139	20
1425	910	4845	1140	20
1426	911	4856	1139	24
1427	910	4857	1136	25
1428	913	4872	1136	22
1429	914	4869	1133	18
1430	916	4869	1131	22
1431	917	4862	1129	20
1432	918	4874	1129	20
1433	918	4882	1129	26
1434	919	4882	1128	24
1435	918	4879	1127	20
1436	921	4872	1126	12
1437	921	4879	1127	19
1438	921	4870	1127	26
1439	920	4864	1128	24
1440	917	4851	1127	20
1441	915	4858	1131	19
1442	913	4856	1131	19
1443	912	4857	1131	17
1444	917	4862	1134	27
1445	915	4859	1134	25
1446	912	4870	1134	19
1447	909	4879	1132	21
1448	909	4882	1132	19
1449	910	4880	1136	25
1450	913	4868	1140	23
1451	912	4875	1135	23
1452	913	4882	1136	19
1453	915	4882	1136	23
1454	913	4888	1133	22
1455	913	4905	1128	17
1456	912	4909	1128	21
1457	912	4900	1131	24
1458	910	4897	1140	22
1459	905	4899	1137	21
1460	908	4894	1136	18
1461	907	4886	1135	21
1462	908	4895	1130	23
1463	909	4895	1128	20
1464	906	4897	1126	24
1465	904	4884	1125	22
1466	901	4882	1126	22
1467	898	4884	1130	21
1468	896	4878	1137	19
1469	895	4884	1137	17
1470	893	4889	1136	24
1471	892	4901	1138	24
1472	889	4901	1139	20
1473	887	4901	1141	22
1474	886	4905	1142	21
1475	885	4898	1140	16
1476	886	4899	1143	17
1477	885	4901	1142	20
1478	886	4905	1146	23
1479	885	4900	1147	21
1480	885	4886	1147	26
1481	886	4891	1145	23
1482	886	4890	1146	22
1483	885	4890	1143	20
1484	886	4895	1141	19
1485	887	4896	1141	17
1486	887	4890	1142	20
1487	886	4893	1143	23
1488	887	4893	1142	25
1489	887	4902	1142	22
1490	885	4906	1143	21
1491	884	4908	1144	18
1492	883	4916	1143	18
1493	883	4919	1144	22
1494	882	4919	1142	24
1495	881	4917	1142	25
1496	879	4915	1141	21
1497	878	4915	1140	17
1498	877	4916	1139	18
1499	877	4918	1137	24
1500	874	4923	1134	25
1501	875	4921	1134	17
1502	875	4915	1134	21
1503	876	4913	1134	23
1504	876	4914	1137	21
1505	875	4913	1140	20
1506	875	4907	1137	19
1507	875	4905	1139	24
1508	875	4904	1137	22
1509	875	4903	1134	24
1510	874	4902	1134	22
1511	874	4904	1135	20
1512	874	4905	1137	22
1513	873	4913	1135	21
1514	874	4911	1135	20
1515	873	4915	1133	21
1516	873	4920	1134	22
1517	871	4923	1135	19
1518	872	4928	1137	18
1519	873	4931	1137	20
1520	871	4924	1137	24
1521	871	4920	1137	23
1522	872	4920	1137	21
1523	872	4916	1137	22
1524	872	4910	1136	28
1525	873	4909	1136	21
1526	874	4913	1135	21
1527	877	4912	1135	19
1528	877	4910	1135	21
1529	878	4913	1137	21
1530	878	4906	1136	20
1531	877	4900	1134	24
1532	877	4899	1133	20
1533	875	4900	1132	21
1534	874	4905	1131	23
1535	874	4896	1132	24
1536	874	4889	1134	23
1537	873	4887	1133	20
1538	871	4880	1133	24
1539	871	4865	1135	21
1540	872	4853	1137	23
1541	870	4848	1137	22
1542	871	4845	1137	26
1543	869	4844	1137	26
1544	869	4839	1136	17
1545	869	4839	1138	23
1546	868	4842	1140	22
1547	866	4846	1141	23
1548	866	4852	1141	21
1549	866	4852	1143	23
1550	868	4851	1142	24
1551	870	4868	1142	25
1552	869	4867	1141	19
1553	868	4863	1139	24
1554	868	4867	1140	24
1555	868	4873	1140	24
1556	867	4878	1141	25
1557	864	4888	1143	22
1558	864	4893	1143	20
1559	864	4895	1142	21
1560	864	4892	1141	23
1561	864	4905	1140	22
1562	866	4906	1136	26
1563	866	4907	1136	25
1564	868	4898	1137	24
1565	868	4906	1138	21
1566	868	4912	1139	23
1567	868	4911	1142	24
1568	869	4921	1143	21
1569	871	4929	1144	21
1570	871	4932	1145	18
1571	869	4940	1146	23
1572	870	4950	1146	26
1573	871	4946	1144	22
1574	871	4949	1145	22
1575	870	4949	1145	24
1576	869	4958	1147	23
1577	869	4976	1151	19
1578	869	4975	1153	19
1579	869	4979	1156	21
1580	868	4986	1155	23
1581	869	4991	1156	23
1582	869	4998	1157	23
1583	869	4994	1158	18
1584	868	4991	1160	21
1585	868	4996	1161	21
1586	868	4997	1159	21
1587	870	4998	1162	20
1588	868	4994	1165	21
1589	868	4993	1168	24
1590	869	4991	1168	23
1591	868	4988	1166	20
1592	868	4980	1167	20
1593	869	4983	1163	18
1594	869	4985	1159	24
1595	870	4988	1156	22
1596	871	4990	1155	20
1597	871	5000	1151	16
1598	869	5000	1152	19
1599	869	5002	1154	25
1600	868	5004	1153	22
1601	868	5004	1150	23
1602	869	5008	1146	20
1603	869	5009	1147	20
1604	869	5001	1148	21
1605	869	5007	1147	18
1606	870	5010	1149	24
1607	871	5017	1147	24
1608	872	5019	1147	21
1609	874	5015	1153	19
1610	873	5012	1157	19
1611	874	5009	1157	20
1612	874	5015	1155	20
1613	875	5019	1154	21
1614	875	5022	1151	22
1615	875	5017	1151	23
1616	874	5007	1150	17
1617	874	5007	1147	20
1618	873	5000	1147	24
1619	873	5003	1148	22
1620	873	5005	1150	21
1621	870	5011	1149	23
1622	870	5025	1147	20
1623	870	5028	1149	19
1624	871	5033	1151	24
1625	870	5029	1155	19
1626	869	5036	1156	20
1627	868	5041	1163	21
1628	869	5055	1171	21
1629	870	5051	1173	17
1630	871	5059	1172	21
1631	870	5078	1167	28
1632	868	5086	1158	18
1633	868	5083	1161	19
1634	865	5080	1168	23
1635	865	5075	1165	23
1636	863	5069	1158	24
1637	862	5063	1158	19
1638	861	5060	1153	19
1639	861	5062	1155	21
1640	862	5069	1159	21
1641	861	5071	1178	20
1642	861	5074	1182	19
1643	862	5073	1181	21
1644	861	5071	1181	21
1645	862	5069	1177	22
1646	863	5074	1172	20
1647	862	5079	1173	18
1648	862	5082	1165	23
1649	862	5078	1168	23
1650	864	5072	1173	18
1651	862	5074	1175	20
1652	862	5073	1171	24
1653	861	5079	1182	23
1654	862	5080	1189	20
1655	861	5079	1190	18
1656	861	5084	1186	20
1657	860	5085	1191	21
1658	860	5089	1192	23
1659	859	5092	1192	19
1660	859	5090	1194	20
1661	860	5094	1203	22
1662	857	5089	1201	18
1663	856	5098	1206	22
1664	855	5092	1207	22
1665	855	5095	1209	21
1666	856	5105	1212	21
1667	852	5100	1214	20
1668	850	5103	1213	17
1669	852	5108	1211	21
1670	855	5117	1209	25
1671	851	5109	1209	22
1672	851	5113	1208	18
1673	848	5113	1207	19
1674	847	5113	1207	22
1675	847	5123	1205	23
1676	843	5126	1205	19
1677	842	5126	1204	22
1678	843	5127	1205	22
1679	841	5125	1205	18
1680	839	5126	1205	23
1681	837	5132	1206	23
1682	835	5133	1205	20
1683	834	5130	1204	22
1684	831	5137	1205	19
1685	833	5142	1206	23
1686	833	5136	1208	20
1687	831	5137	1210	22
1688	831	5138	1210	19
1689	831	5131	1210	23
1690	832	5124	1210	23
1691	832	5126	1211	22
1692	833	5133	1210	23
1693	833	5128	1211	20
1694	833	5139	1211	19
1695	833	5143	1213	22
1696	833	5160	1214	21
1697	831	5165	1213	20
1698	832	5166	1212	19
1699	832	5160	1213	21
1700	833	5166	1212	22
1701	834	5163	1213	20
1702	835	5169	1212	23
1703	835	5160	1210	21
1704	835	5169	1211	22
1705	835	5164	1212	17
1706	837	5165	1214	19
1707	837	5168	1215	22
1708	837	5173	1219	24
1709	837	5155	1217	21
1710	837	5157	1217	19
1711	836	5164	1216	21
1712	834	5167	1217	21
1713	834	5173	1217	20
1714	834	5159	1216	21
1715	833	5158	1214	17
1716	832	5166	1215	21
1717	832	5151	1215	21
1718	833	5152	1214	24
1719	833	5143	1213	22
1720	833	5140	1213	22
1721	835	5151	1214	19
1722	836	5148	1213	22
1723	837	5152	1218	21
1724	837	5160	1221	20
1725	837	5161	1225	19
1726	836	5177	1228	19
1727	837	5182	1229	20
1728	836	5193	1228	23
1729	835	5196	1228	21
1730	836	5195	1230	22
1731	835	5195	1231	23
1732	837	5203	1232	19
1733	836	5195	1233	16
1734	837	5205	1233	20
1735	836	5204	1235	24
1736	835	5195	1234	23
1737	836	5201	1234	20
1738	835	5207	1234	23
1739	835	5214	1231	19
1740	835	5215	1229	19
1741	834	5224	1228	21
1742	833	5222	1227	18
1743	833	5231	1225	21
1744	831	5230	1227	20
1745	832	5220	1227	21
1746	832	5222	1227	16
1747	830	5216	1225	21
1748	830	5217	1226	21
1749	829	5219	1226	19
1750	831	5219	1224	19
1751	831	5221	1223	20
1752	830	5221	1220	19
1753	828	5225	1222	19
1754	828	5227	1223	19
1755	824	5230	1223	21
1756	824	5234	1223	20
1757	824	5241	1221	23
1758	824	5237	1221	21
1759	824	5242	1219	19
1760	825	5243	1217	20
1761	826	5250	1215	16
1762	823	5259	1211	23
1763	821	5261	1209	23
1764	823	5260	1207	22
1765	823	5258	1206	20
1766	824	5261	1205	22
1767	823	5263	1205	20
1768	821	5270	1204	21
1769	821	5276	1203	21
1770	820	5281	1204	23
1771	822	5284	1205	18
1772	825	5285	1204	17
1773	825	5290	1204	19
1774	825	5287	1204	20
1775	825	5287	1203	23
1776	829	5283	1202	22
1777	828	5284	1201	22
1778	826	5285	1201	21
1779	827	5285	1203	18
1780	826	5280	1202	18
1781	827	5280	1202	19
1782	827	5283	1201	21
1783	827	5285	1202	20
1784	828	5289	1204	19
1785	829	5286	1205	21
1786	828	5287	1205	18
1787	826	5289	1207	19
1788	826	5311	1209	19
1789	828	5324	1210	23
1790	824	5329	1213	23
1791	820	5326	1212	22
1792	817	5333	1216	21
1793	814	5330	1217	20
1794	812	5324	1216	18
1795	810	5328	1217	18
1796	811	5334	1217	20
1797	814	5332	1217	19
1798	813	5331	1216	16
1799	811	5329	1216	22
1800	814	5325	1217	21
1801	815	5329	1218	21
1802	818	5333	1218	22
1803	819	5335	1220	20
1804	820	5335	1222	21
1805	819	5329	1222	20
1806	818	5326	1223	17
1807	818	5322	1224	19
1808	814	5310	1222	21
1809	814	5312	1225	22
1810	814	5305	1225	22
1811	811	5305	1225	21
1812	808	5294	1226	20
1813	807	5300	1225	21
1814	808	5299	1228	19
1815	809	5301	1229	21
1816	811	5305	1227	19
1817	807	5313	1227	24
1818	812	5297	1222	20
1819	809	5296	1222	17
1820	808	5296	1220	20
1821	809	5296	1219	21
1822	807	5299	1223	22
1823	805	5304	1224	19
1824	804	5304	1223	20
1825	804	5307	1223	20
1826	804	5305	1218	21
1827	804	5308	1217	22
1828	803	5309	1215	22
1829	803	5300	1215	17
1830	802	5292	1217	20
1831	804	5297	1218	21
1832	803	5302	1215	22
1833	802	5299	1213	17
1834	802	5282	1214	21
1835	801	5282	1212	20
1836	797	5285	1212	21
1837	795	5290	1211	20
1838	795	5298	1210	19
1839	795	5302	1208	18
1840	796	5300	1210	20
1841	796	5303	1213	24
1842	794	5305	1214	20
1843	790	5311	1216	22
1844	788	5303	1214	22
1845	786	5306	1217	19
1846	785	5308	1217	18
1847	783	5309	1215	22
1848	783	5306	1213	24
1849	781	5309	1210	25
1850	782	5304	1207	17
1851	781	5301	1207	17
1852	782	5299	1206	20
1853	781	5306	1207	20
1854	782	5310	1208	23
1855	782	5319	1209	26
1856	783	5324	1211	19
1857	783	5322	1207	17
1858	783	5320	1205	20
1859	783	5324	1206	21
1860	783	5328	1206	23
1861	783	5331	1206	20
1862	784	5343	1206	20
1863	784	5356	1207	21
1864	784	5367	1208	23
1865	783	5369	1209	20
1866	783	5374	1208	22
1867	783	5378	1208	20
1868	781	5380	1208	22
1869	783	5372	1209	21
1870	784	5377	1208	21
1871	784	5375	1208	21
1872	784	5379	1208	21
1873	785	5375	1209	22
1874	784	5378	1211	18
1875	785	5379	1211	20
1876	785	5386	1211	19
1877	784	5381	1212	21
1878	783	5388	1213	20
1879	782	5398	1212	24
1880	783	5406	1212	19
1881	783	5411	1212	19
1882	783	5407	1213	18
1883	783	5404	1214	22
1884	784	5420	1213	19
1885	783	5421	1212	20
1886	783	5422	1210	21
1887	783	5427	1211	20
1888	783	5419	1212	18
1889	782	5423	1212	21
1890	784	5424	1212	23
1891	784	5431	1212	22
1892	783	5427	1213	16
1893	782	5428	1215	19
1894	781	5423	1215	18
1895	780	5427	1215	20
1896	779	5424	1216	21
1897	780	5418	1215	20
1898	780	5420	1218	18
1899	779	5427	1219	20
1900	778	5425	1221	21
1901	777	5424	1220	20
1902	776	5430	1220	20
1903	775	5423	1222	19
1904	774	5427	1221	19
1905	774	5433	1221	20
1906	774	5430	1221	24
1907	775	5419	1222	24
1908	776	5421	1224	20
1909	776	5421	1224	17
1910	776	5418	1224	21
1911	777	5417	1224	24
1912	777	5427	1222	19
1913	777	5420	1223	20
1914	777	5414	1222	20
1915	777	5410	1225	23
1916	778	5408	1226	19
1917	780	5408	1225	20
1918	780	5414	1222	21
1919	779	5424	1219	18
1920	778	5423	1220	18
1921	778	5424	1219	22
1922	778	5433	1218	20
1923	777	5445	1218	17
1924	776	5448	1216	22
1925	776	5451	1217	22
1926	776	5452	1214	21
1927	776	5452	1213	18
1928	776	5458	1210	21
1929	775	5458	1210	20
1930	775	5452	1210	21
1931	775	5457	1207	18
1932	775	5457	1206	20
1933	776	5459	1204	23
1934	775	5462	1202	20
1935	774	5458	1202	18
1936	774	5454	1203	22
1937	774	5457	1204	19
1938	774	5463	1201	18
1939	775	5459	1202	19
1940	775	5457	1205	20
1941	775	5463	1205	22
1942	774	5471	1205	19
1943	773	5470	1207	17
1944	773	5471	1205	22
1945	771	5479	1202	25
1946	773	5472	1205	19
1947	774	5480	1205	17
1948	772	5493	1203	19
1949	772	5495	1202	21
1950	771	5501	1202	22
1951	769	5512	1201	21
1952	768	5502	1201	19
1953	768	5500	1202	19
1954	767	5491	1200	20
1955	769	5494	1199	22
1956	769	5493	1198	21
1957	770	5492	1197	19
1958	770	5488	1195	20
1959	769	5488	1195	19
1960	768	5485	1196	21
1961	768	5491	1198	19
1962	767	5482	1197	19
1963	765	5491	1198	18
1964	764	5499	1196	19
1965	765	5510	1194	22
1966	764	5521	1192	22
1967	765	5526	1190	19
1968	764	5526	1187	20
1969	762	5528	1188	17
1970	759	5555	1188	18
1971	758	5546	1189	20
1972	758	5543	1190	25
1973	758	5529	1189	20
1974	760	5539	1187	18
1975	760	5534	1187	18
1976	759	5550	1188	20
1977	761	5541	1189	20
1978	761	5548	1188	17
1979	760	5559	1188	19
1980	759	5568	1187	16
1981	759	5566	1186	21
1982	758	5580	1187	21
1983	758	5595	1188	20
1984	758	5612	1186	21
1985	758	5604	1186	15
1986	759	5610	1187	19
1987	758	5618	1188	21
1988	758	5616	1188	20
1989	760	5616	1191	19
1990	760	5625	1190	16
1991	760	5624	1190	19
1992	761	5624	1196	22
1993	762	5630	1195	19
1994	761	5634	1192	16
1995	761	5639	1194	19
1996	761	5636	1195	19
1997	761	5643	1192	17
1998	761	5644	1193	21
1999	759	5651	1194	18
2000	760	5654	1192	17
2001	759	5653	1194	21
2002	759	5652	1192	21
2003	758	5652	1191	17
2004	758	5642	1191	19
2005	757	5643	1191	20
2006	757	5646	1190	20
2007	757	5646	1191	15
2008	758	5648	1191	20
2009	758	5651	1191	21
2010	759	5662	1189	20
2011	760	5663	1188	16
2012	759	5664	1189	19
2013	758	5670	1187	21
2014	758	5679	1184	16
2015	759	5677	1184	16
2016	759	5681	1184	20
2017	757	5686	1184	22
2018	757	5688	1184	17
2019	759	5690	1184	19
2020	758	5695	1183	18
2021	759	5689	1183	18
2022	759	5690	1181	17
2023	759	5700	1180	19
2024	759	5706	1180	17
2025	761	5710	1181	22
2026	761	5721	1180	19
2027	761	5730	1180	18
2028	762	5721	1178	16
2029	763	5714	1178	18
2030	764	5728	1178	18
2031	762	5743	1176	20
2032	761	5756	1175	16
2033	762	5765	1175	18
2034	763	5781	1175	22
2035	764	5793	1177	20
2036	763	5806	1178	19
2037	766	5830	1181	16
2038	767	5837	1181	16
2039	768	5846	1180	17
2040	767	5854	1181	18
2041	769	5884	1181	18
2042	769	5880	1178	15
2043	771	5886	1174	17
2044	770	5869	1176	16
2045	771	5876	1176	12
2046	770	5900	1177	18
2047	771	5908	1179	19
2048	771	5898	1177	18
2049	771	5896	1177	18
2050	771	5897	1180	17
2051	772	5888	1181	15
2052	772	5886	1181	15
2053	771	5884	1180	19
2054	771	5877	1179	19
2055	772	5876	1179	16
2056	772	5870	1178	17
2057	774	5878	1177	16
2058	773	5880	1176	17
2059	774	5880	1175	15
2060	775	5874	1174	20
2061	776	5864	1173	20
2062	774	5868	1174	16
2063	774	5867	1174	18
2064	775	5866	1175	16
2065	775	5869	1174	13
2066	775	5867	1172	20
2067	777	5874	1173	20
2068	777	5875	1173	16
2069	777	5883	1174	16
2070	777	5890	1176	16
2071	776	5885	1178	14
2072	776	5886	1179	19
2073	777	5886	1179	21
2074	777	5900	1179	16
2075	778	5890	1181	16
2076	778	5889	1182	19
2077	774	5899	1184	15
2078	772	5907	1184	14
2079	771	5899	1183	15
2080	773	5888	1181	18
2081	772	5892	1182	18
2082	771	5890	1180	16
2083	771	5880	1182	15
2084	771	5872	1182	21
2085	772	5877	1184	17
2086	771	5871	1182	17
2087	770	5876	1182	20
2088	769	5882	1181	17
2089	770	5873	1179	13
2090	770	5868	1177	18
2091	768	5868	1177	20
2092	769	5866	1176	15
2093	769	5869	1176	18
2094	768	5873	1173	19
2095	766	5879	1168	17
2096	766	5903	1167	14
2097	765	5904	1166	15
2098	764	5903	1167	19
2099	763	5893	1169	20
2100	761	5901	1174	17
2101	760	5901	1178	16
2102	759	5893	1181	17
2103	759	5892	1181	16
2104	758	5897	1185	16
2105	758	5897	1184	17
2106	758	5886	1183	16
2107	758	5881	1182	18
2108	758	5876	1183	18
2109	758	5875	1182	15
2110	757	5871	1181	16
2111	755	5872	1179	20
2112	754	5883	1177	15
2113	753	5885	1174	16
2114	753	5886	1174	16
2115	753	5891	1174	20
2116	753	5890	1175	17
2117	753	5881	1175	19
2118	753	5877	1174	19
2119	752	5885	1175	16
2120	751	5904	1174	18
2121	752	5896	1175	17
2122	749	5910	1176	15
2123	747	5918	1177	15
2124	747	5921	1177	20
2125	748	5917	1175	18
2126	745	5953	1173	17
2127	744	5954	1174	15
2128	744	5976	1174	19
2129	743	5985	1174	18
2130	740	5985	1173	17
2131	739	5997	1173	18
2132	737	6020	1170	19
2133	736	6036	1169	17
2134	736	6040	1167	16
2135	736	6039	1165	18
2136	737	6035	1164	15
2137	738	6024	1165	17
2138	738	6016	1165	17
2139	737	6012	1163	18
2140	737	6011	1161	18
2141	736	6012	1160	14
2142	733	6013	1159	18
2143	733	6013	1159	18
