day;avg_size;avg_speed;avg_senserange;dominant_size;dominant_speed;dominant_sense;n_creatures
1391;1042;1308;1235;0;999;999;30
1392;1046;1305;1237;0;999;999;28
1393;1045;1305;1237;0;999;999;27
1394;1047;1305;1238;0;999;999;27
1395;1047;1305;1239;0;999;999;27
1396;1050;1303;1240;0;999;999;26
1397;1052;1302;1243;0;999;999;27
1398;1052;1299;1242;0;999;999;26
1399;1053;1298;1242;0;999;999;26
1400;1054;1295;1242;0;999;999;26
1401;1054;1297;1243;0;999;999;30
1402;1052;1298;1241;0;999;999;29
1403;1052;1300;1242;0;1000;1000;32
1404;1049;1303;1243;0;1000;1000;32
1405;1050;1306;1243;0;999;999;31
1406;1048;1306;1242;0;999;999;29
1407;1046;1307;1239;0;999;999;30
1408;1045;1306;1235;0;999;999;28
1409;1044;1306;1231;0;999;999;27
1410;1043;1305;1230;0;999;999;26
1411;1045;1306;1227;0;999;999;30
1412;1047;1305;1229;0;999;999;26
1413;1051;1301;1228;0;999;999;29
1414;1051;1301;1227;0;999;999;27
1415;1051;1301;1225;0;999;999;29
1416;1049;1301;1227;0;999;999;28
1417;1052;1301;1228;0;999;999;28
1418;1054;1299;1227;0;999;999;23
1419;1052;1297;1227;0;999;999;23
1420;1056;1299;1224;0;999;999;23
1421;1060;1301;1225;0;999;999;26
1422;1059;1300;1225;0;999;999;26
1423;1063;1300;1226;0;999;999;27
1424;1065;1298;1227;0;999;999;27
1425;1066;1299;1227;0;999;999;31
1426;1065;1297;1226;0;999;999;27
1427;1063;1294;1226;0;999;999;29
1428;1064;1293;1227;0;1000;1000;35
1429;1063;1291;1225;0;999;999;29
1430;1065;1291;1224;0;999;999;30
1431;1067;1290;1227;0;999;999;33
1432;1062;1293;1230;0;999;999;30
1433;1065;1292;1230;0;999;999;26
1434;1063;1291;1232;0;999;999;28
1435;1066;1288;1234;0;999;999;27
1436;1067;1287;1233;0;999;999;26
1437;1067;1287;1233;0;999;999;30
1438;1065;1291;1236;0;999;999;33
1439;1068;1291;1235;0;999;999;26
1440;1070;1289;1237;0;999;999;28
1441;1071;1288;1237;0;999;999;28
1442;1072;1288;1238;0;999;999;30
1443;1072;1287;1238;0;1000;1000;32
1444;1070;1286;1241;0;999;999;37
1445;1072;1287;1242;0;999;999;27
1446;1071;1288;1241;0;999;999;27
1447;1072;1289;1243;0;999;999;31
1448;1071;1293;1247;0;1000;1000;35
1449;1070;1294;1251;0;999;999;29
1450;1068;1297;1253;0;1000;1000;32
1451;1068;1296;1254;0;1000;1000;35
1452;1065;1295;1253;0;1000;1000;32
1453;1064;1294;1254;0;999;999;33
1454;1064;1294;1253;0;999;999;33
1455;1064;1294;1256;0;999;999;31
1456;1065;1295;1254;0;999;999;29
1457;1066;1297;1253;0;1000;1000;32
1458;1066;1294;1256;0;999;999;29
1459;1066;1293;1253;0;999;999;27
1460;1065;1295;1245;0;999;999;29
1461;1067;1293;1245;0;999;999;27
1462;1067;1290;1242;0;999;999;26
1463;1068;1288;1241;0;999;999;29
1464;1068;1286;1241;0;1000;1000;34
1465;1069;1287;1237;0;999;999;31
1466;1068;1287;1237;0;999;999;30
1467;1067;1285;1231;0;999;999;30
1468;1069;1284;1233;0;999;999;33
1469;1067;1282;1233;0;1000;1000;32
1470;1066;1280;1239;0;1000;1000;35
1471;1066;1280;1236;0;999;999;30
1472;1069;1281;1239;0;999;999;28
1473;1068;1277;1240;0;999;999;30
1474;1068;1277;1244;0;999;999;30
1475;1070;1277;1243;0;999;999;30
1476;1071;1279;1239;0;999;999;38
1477;1072;1281;1242;0;999;999;38
1478;1073;1280;1245;0;999;999;33
1479;1074;1282;1245;0;999;999;31
1480;1074;1282;1245;0;999;999;31
1481;1078;1284;1246;0;999;999;28
1482;1079;1284;1243;0;1000;1000;25
1483;1080;1286;1240;0;999;999;28
1484;1079;1287;1241;0;1000;1000;32
1485;1080;1290;1241;0;1000;1000;32
1486;1078;1289;1238;0;999;999;29
1487;1077;1291;1237;0;999;999;30
1488;1078;1294;1234;0;999;999;37
1489;1079;1295;1232;0;1000;1000;36
1490;1078;1292;1233;0;1000;1000;34
1491;1080;1292;1236;0;999;999;33
1492;1080;1289;1239;0;999;999;29
1493;1080;1289;1242;0;999;999;30
1494;1077;1288;1239;0;999;999;29
1495;1077;1290;1236;0;999;999;31
1496;1075;1288;1237;0;999;999;33
1497;1075;1289;1237;0;1000;1000;32
1498;1077;1288;1238;0;999;999;33
1499;1075;1287;1239;0;1000;1000;34
1500;1074;1287;1239;0;1000;1000;36
1501;1075;1287;1239;0;1000;1000;32
1502;1074;1289;1239;0;999;999;31
1503;1071;1287;1240;0;999;999;31
1504;1069;1286;1238;0;999;999;30
1505;1072;1284;1237;0;999;999;30
1506;1072;1283;1237;0;999;999;31
1507;1072;1282;1242;0;999;999;33
1508;1072;1282;1239;0;999;999;30
1509;1073;1282;1226;0;1000;1000;34
1510;1075;1282;1226;0;999;999;31
1511;1075;1280;1225;0;999;999;31
1512;1077;1282;1231;0;1000;1000;35
1513;1079;1280;1230;0;999;999;27
1514;1080;1283;1233;0;999;999;28
1515;1080;1285;1242;0;1000;1000;32
1516;1081;1287;1247;0;999;999;28
1517;1078;1289;1251;0;999;999;29
1518;1080;1288;1257;0;1000;1000;32
1519;1080;1288;1248;0;1000;1000;32
1520;1080;1287;1245;0;1000;1000;32
1521;1080;1289;1237;0;999;999;30
1522;1083;1288;1220;0;999;999;30
1523;1083;1288;1213;0;999;999;30
1524;1084;1288;1207;0;1000;1000;32
1525;1084;1285;1207;0;999;999;27
1526;1087;1283;1204;0;999;999;31
1527;1088;1285;1206;0;999;999;31
1528;1088;1282;1206;0;999;999;31
1529;1086;1281;1208;0;999;999;30
1530;1087;1281;1199;0;1000;1000;35
1531;1086;1281;1201;0;1000;1000;32
1532;1082;1281;1204;0;1000;1000;36
1533;1080;1280;1200;0;1000;1000;32
1534;1080;1280;1197;0;999;999;31
1535;1080;1281;1198;0;999;999;33
1536;1079;1282;1196;0;1000;1000;34
1537;1077;1280;1192;0;999;999;33
1538;1078;1277;1192;0;999;999;28
1539;1078;1277;1192;0;999;999;33
1540;1079;1274;1190;0;999;999;30
1541;1080;1272;1192;0;999;999;30
1542;1079;1272;1186;0;1000;1000;34
1543;1080;1272;1188;0;999;999;33
1544;1081;1275;1188;0;999;999;33
1545;1082;1278;1188;0;1000;1000;39
1546;1082;1278;1186;0;1000;1000;36
1547;1082;1279;1183;0;999;999;33
1548;1082;1283;1183;0;1000;1000;36
1549;1083;1281;1182;0;999;999;33
1550;1080;1285;1179;0;1000;1000;32
1551;1078;1287;1177;0;999;999;28
1552;1079;1286;1175;0;999;999;30
1553;1078;1286;1177;0;1000;1000;32
1554;1079;1288;1176;0;999;999;28
1555;1079;1287;1177;0;999;999;28
1556;1081;1285;1178;0;999;999;29
1557;1082;1285;1177;0;999;999;33
1558;1082;1288;1179;0;1000;1000;32
1559;1082;1292;1178;0;1000;1000;34
1560;1083;1294;1179;0;999;999;33
1561;1081;1294;1180;0;999;999;30
1562;1078;1295;1180;0;1000;1000;32
1563;1080;1293;1177;0;999;999;30
1564;1080;1293;1177;0;999;999;26
1565;1077;1294;1175;0;999;999;26
1566;1076;1291;1175;0;999;999;26
1567;1074;1293;1171;0;999;999;30
1568;1070;1293;1169;0;999;999;29
1569;1070;1294;1169;0;999;999;26
1570;1070;1294;1169;0;999;999;27
1571;1069;1295;1166;0;999;999;30
1572;1071;1295;1166;0;999;999;31
1573;1077;1294;1165;0;999;999;30
1574;1076;1295;1162;0;999;999;29
1575;1079;1296;1158;0;999;999;33
1576;1077;1296;1156;0;999;999;33
1577;1075;1296;1153;0;999;999;31
1578;1077;1295;1153;0;999;999;28
1579;1076;1291;1152;0;999;999;31
1580;1077;1291;1151;0;999;999;30
1581;1075;1290;1150;0;999;999;26
1582;1076;1288;1149;0;999;999;26
1583;1077;1287;1150;0;999;999;30
1584;1074;1284;1148;0;999;999;30
1585;1073;1287;1151;0;999;999;28
1586;1073;1287;1149;0;999;999;31
1587;1076;1287;1147;0;1000;1000;34
1588;1074;1288;1147;0;999;999;31
1589;1071;1286;1149;0;999;999;28
1590;1069;1284;1150;0;1000;1000;32
1591;1063;1285;1152;0;999;999;28
1592;1060;1285;1153;0;999;999;26
1593;1054;1285;1156;0;999;999;28
1594;1052;1285;1155;0;999;999;29
1595;1055;1284;1157;0;999;999;28
1596;1057;1282;1158;0;999;999;30
1597;1055;1281;1159;0;999;999;30
1598;1058;1281;1159;0;999;999;30
1599;1057;1280;1158;0;999;999;33
1600;1060;1281;1157;0;999;999;37
1601;1063;1281;1157;0;1000;1000;32
1602;1066;1281;1155;0;1000;1000;35
1603;1064;1279;1153;0;999;999;28
1604;1061;1279;1151;0;999;999;27
1605;1061;1278;1152;0;999;999;28
1606;1055;1278;1153;0;999;999;33
1607;1051;1281;1150;0;999;999;33
1608;1049;1282;1152;0;999;999;30
1609;1045;1283;1152;0;999;999;33
1610;1035;1284;1153;0;1000;1000;35
1611;1034;1285;1149;0;999;999;28
1612;1030;1283;1149;0;999;999;27
1613;1039;1282;1148;0;999;999;26
1614;1043;1281;1148;0;999;999;24
1615;1039;1280;1148;0;999;999;28
1616;1044;1279;1149;0;999;999;27
1617;1044;1277;1149;0;999;999;31
1618;1037;1278;1149;0;999;999;31
1619;1031;1279;1150;0;1000;1000;32
1620;1027;1282;1149;0;999;999;29
1621;1028;1279;1149;0;999;999;30
1622;1027;1280;1149;0;1000;1000;35
1623;1028;1282;1149;0;1000;1000;34
1624;1027;1283;1149;0;999;999;30
1625;1033;1282;1148;0;1000;1000;35
1626;1033;1282;1147;0;999;999;29
1627;1037;1284;1146;0;999;999;29
1628;1042;1285;1144;0;1000;1000;32
1629;1041;1284;1144;0;999;999;31
1630;1042;1285;1144;0;999;999;31
1631;1042;1288;1143;0;1000;1000;32
1632;1040;1288;1142;0;1000;1000;35
1633;1045;1287;1146;0;999;999;30
1634;1041;1285;1144;0;999;999;26
1635;1041;1286;1142;0;999;999;26
1636;1037;1286;1144;0;999;999;27
1637;1036;1282;1144;0;999;999;26
1638;1035;1281;1143;0;999;999;26
1639;1032;1281;1143;0;999;999;30
1640;1031;1282;1144;0;999;999;33
1641;1026;1281;1144;0;999;999;31
1642;1028;1284;1143;0;999;999;31
1643;1030;1288;1144;0;1000;1000;32
1644;1034;1290;1144;0;999;999;30
1645;1037;1290;1141;0;999;999;27
1646;1039;1289;1143;0;1000;1000;34
1647;1037;1291;1145;0;1000;1000;36
1648;1037;1293;1142;0;1000;1000;32
1649;1040;1289;1143;0;999;999;30
1650;1046;1291;1146;0;1000;1000;32
1651;1050;1291;1148;0;999;999;29
1652;1053;1292;1146;0;999;999;28
1653;1054;1295;1147;0;999;999;30
1654;1049;1295;1149;0;999;999;33
1655;1047;1296;1148;0;999;999;30
1656;1047;1299;1149;0;999;999;29
1657;1049;1301;1149;0;999;999;31
1658;1053;1302;1145;0;999;999;31
1659;1053;1307;1145;0;999;999;30
1660;1049;1309;1142;0;999;999;31
1661;1053;1309;1139;0;999;999;28
1662;1054;1308;1138;0;999;999;26
1663;1057;1308;1135;0;999;999;29
1664;1057;1309;1136;0;999;999;27
1665;1055;1308;1137;0;999;999;26
1666;1053;1309;1136;0;999;999;26
1667;1054;1312;1137;0;999;999;28
1668;1055;1311;1136;0;999;999;23
1669;1056;1314;1142;0;999;999;26
1670;1054;1315;1144;0;1000;1000;21
1671;1054;1316;1145;0;999;999;24
1672;1052;1316;1146;0;999;999;27
1673;1050;1317;1152;0;999;999;26
1674;1051;1316;1150;0;999;999;26
1675;1051;1315;1149;0;999;999;29
1676;1048;1316;1148;0;999;999;26
1677;1050;1315;1148;0;999;999;26
1678;1053;1314;1151;0;999;999;31
1679;1052;1312;1154;0;999;999;31
1680;1052;1313;1154;0;999;999;28
1681;1052;1314;1154;0;999;999;27
1682;1053;1314;1152;0;999;999;29
1683;1052;1316;1150;0;1000;1000;25
1684;1052;1317;1149;0;1000;1000;25
1685;1052;1315;1149;0;999;999;29
1686;1052;1315;1145;0;999;999;30
1687;1050;1315;1143;0;999;999;28
1688;1049;1312;1143;0;999;999;28
1689;1047;1310;1142;0;999;999;27
1690;1046;1312;1141;0;999;999;24
1691;1046;1312;1139;0;1000;1000;21
1692;1047;1314;1139;0;999;999;22
1693;1047;1314;1140;0;999;999;24
1694;1052;1312;1138;0;999;999;23
1695;1053;1309;1138;0;999;999;23
1696;1053;1309;1139;0;999;999;23
1697;1054;1309;1138;0;1000;1000;21
1698;1055;1306;1135;0;999;999;19
1699;1051;1305;1135;0;1000;1000;21
1700;1051;1303;1135;0;999;999;22
1701;1050;1303;1135;0;1000;1000;25
1702;1048;1299;1133;0;999;999;29
1703;1047;1299;1132;0;999;999;29
1704;1049;1298;1132;0;999;999;28
1705;1047;1296;1133;0;999;999;29
1706;1046;1295;1134;0;999;999;27
1707;1047;1294;1134;0;999;999;30
1708;1044;1292;1134;0;999;999;27
1709;1046;1293;1135;0;1000;1000;25
1710;1047;1293;1135;0;999;999;24
1711;1047;1293;1132;0;999;999;24
1712;1047;1293;1133;0;999;999;26
1713;1047;1296;1130;0;999;999;30
1714;1045;1297;1129;0;1000;1000;32
1715;1045;1296;1129;0;1000;1000;35
1716;1045;1298;1127;0;1000;1000;32
1717;1045;1297;1128;0;999;999;31
1718;1045;1296;1130;0;1000;1000;32
1719;1048;1295;1135;0;999;999;33
1720;1049;1298;1134;0;1000;1000;32
1721;1049;1297;1137;0;1000;1000;34
1722;1049;1294;1137;0;999;999;33
1723;1048;1293;1138;0;999;999;30
1724;1049;1294;1142;0;999;999;26
1725;1046;1294;1142;0;999;999;28
1726;1046;1291;1145;0;999;999;27
1727;1047;1293;1144;0;999;999;27
1728;1048;1294;1149;0;999;999;30
1729;1048;1295;1150;0;999;999;29
1730;1045;1295;1151;0;999;999;24
1731;1046;1296;1152;0;999;999;26
1732;1046;1294;1151;0;999;999;27
1733;1046;1295;1147;0;999;999;33
1734;1043;1295;1143;0;999;999;29
1735;1042;1292;1144;0;999;999;27
1736;1040;1292;1143;0;999;999;29
1737;1038;1292;1142;0;999;999;31
1738;1038;1294;1142;0;999;999;27
1739;1038;1294;1138;0;999;999;29
1740;1040;1296;1136;0;999;999;29
1741;1040;1297;1133;0;999;999;28
1742;1040;1294;1131;0;999;999;28
1743;1039;1296;1132;0;999;999;30
1744;1039;1300;1131;0;1000;1000;32
1745;1041;1300;1132;0;999;999;26
1746;1041;1301;1135;0;1000;1000;25
1747;1042;1301;1135;0;999;999;24
1748;1043;1302;1138;0;999;999;26
1749;1042;1300;1138;0;999;999;24
1750;1039;1303;1139;0;999;999;27
1751;1038;1302;1138;0;999;999;27
1752;1038;1301;1144;0;999;999;28
1753;1039;1301;1139;0;999;999;26
1754;1042;1302;1139;0;1000;1000;25
1755;1043;1302;1138;0;999;999;23
1756;1041;1303;1139;0;1000;1000;25
1757;1040;1305;1141;0;1000;1000;25
1758;1040;1307;1147;0;1000;1000;25
1759;1038;1309;1151;0;999;999;27
1760;1038;1310;1154;0;999;999;27
1761;1036;1312;1155;0;999;999;27
1762;1037;1318;1155;0;999;999;27
1763;1035;1320;1153;0;999;999;26
1764;1037;1322;1153;0;999;999;24
1765;1038;1326;1152;0;1000;1000;21
1766;1040;1327;1155;0;1000;1000;21
1767;1041;1323;1157;0;1000;1000;21
1768;1040;1323;1157;0;1000;1000;20
1769;1039;1323;1156;0;999;999;19
1770;1039;1320;1153;0;1000;1000;18
1771;1039;1317;1150;0;1000;1000;17
1772;1039;1315;1145;0;1000;1000;17
1773;1041;1314;1143;0;1000;1000;17
1774;1046;1313;1139;0;999;999;19
1775;1044;1311;1139;0;999;999;22
1776;1044;1312;1137;0;999;999;28
1777;1046;1314;1135;0;999;999;29
1778;1047;1313;1134;0;999;999;28
1779;1046;1312;1131;0;999;999;27
1780;1047;1313;1130;0;999;999;26
1781;1047;1313;1130;0;999;999;27
1782;1050;1314;1131;0;999;999;26
1783;1049;1315;1130;0;999;999;28
1784;1050;1315;1131;0;999;999;30
1785;1051;1316;1135;0;999;999;29
1786;1055;1317;1136;0;999;999;27
1787;1056;1319;1136;0;1000;1000;32
1788;1056;1320;1136;0;999;999;27
1789;1055;1320;1137;0;999;999;28
1790;1056;1321;1135;0;999;999;26
1791;1054;1320;1134;0;1000;1000;25
1792;1054;1321;1134;0;999;999;23
1793;1053;1319;1134;0;999;999;23
1794;1051;1319;1133;0;1000;1000;25
1795;1048;1318;1136;0;999;999;26
1796;1047;1317;1137;0;1000;1000;25
1797;1044;1316;1139;0;1000;1000;25
1798;1043;1316;1139;0;999;999;29
1799;1041;1316;1141;0;1000;1000;25
1800;1041;1319;1139;0;999;999;26
1801;1039;1320;1139;0;999;999;26
1802;1038;1320;1140;0;999;999;29
1803;1036;1319;1142;0;1000;1000;25
1804;1036;1322;1141;0;1000;1000;25
1805;1036;1321;1144;0;999;999;22
1806;1035;1322;1146;0;1000;1000;21
1807;1033;1320;1145;0;1000;1000;17
1808;1033;1320;1145;0;1000;1000;20
1809;1032;1319;1147;0;1000;1000;25
1810;1031;1317;1145;0;1000;1000;25
1811;1032;1318;1146;0;999;999;26
1812;1032;1320;1146;0;1000;1000;32
1813;1033;1320;1147;0;999;999;30
1814;1035;1322;1146;0;999;999;26
1815;1037;1324;1147;0;1000;1000;25
1816;1040;1322;1148;0;1000;1000;25
1817;1040;1322;1148;0;1000;1000;25
1818;1041;1320;1146;0;999;999;27
1819;1040;1318;1143;0;1000;1000;25
1820;1040;1315;1142;0;999;999;23
1821;1038;1316;1141;0;1000;1000;25
1822;1039;1313;1137;0;999;999;22
1823;1040;1314;1136;0;1000;1000;21
1824;1045;1311;1134;0;999;999;23
1825;1046;1310;1132;0;999;999;22
1826;1048;1310;1132;0;999;999;23
1827;1050;1311;1134;0;999;999;22
1828;1050;1306;1134;0;1000;1000;16
1829;1048;1304;1133;0;1000;1000;17
1830;1046;1304;1134;0;999;999;19
1831;1046;1305;1131;0;999;999;23
1832;1044;1307;1130;0;999;999;24
1833;1045;1310;1132;0;999;999;27
1834;1045;1307;1133;0;999;999;24
1835;1043;1304;1132;0;999;999;24
1836;1044;1300;1133;0;999;999;23
1837;1046;1302;1138;0;999;999;23
1838;1044;1299;1140;0;1000;1000;21
1839;1045;1297;1141;0;999;999;23
1840;1046;1298;1143;0;999;999;27
1841;1046;1298;1141;0;999;999;31
1842;1046;1300;1141;0;999;999;30
1843;1046;1303;1142;0;999;999;27
1844;1045;1302;1142;0;999;999;27
1845;1043;1301;1141;0;999;999;30
1846;1044;1300;1139;0;999;999;28
1847;1042;1298;1143;0;999;999;29
1848;1045;1297;1145;0;999;999;28
1849;1045;1296;1148;0;999;999;31
1850;1044;1299;1152;0;999;999;29
1851;1046;1298;1156;0;999;999;24
1852;1048;1295;1154;0;999;999;28
1853;1050;1297;1155;0;1000;1000;32
1854;1053;1295;1154;0;1000;1000;32
1855;1056;1294;1150;0;999;999;30
1856;1058;1291;1153;0;999;999;30
1857;1062;1286;1151;0;999;999;31
1858;1064;1281;1151;0;999;999;29
1859;1063;1283;1149;0;999;999;30
1860;1066;1284;1153;0;999;999;29
1861;1071;1282;1155;0;999;999;31
1862;1068;1281;1158;0;999;999;28
1863;1069;1283;1160;0;999;999;30
1864;1068;1281;1158;0;999;999;31
1865;1065;1277;1155;0;1000;1000;32
1866;1066;1281;1151;0;1000;1000;32
1867;1068;1280;1156;0;1000;1000;32
1868;1069;1279;1161;0;999;999;33
1869;1072;1279;1159;0;999;999;33
1870;1071;1280;1163;0;1000;1000;34
1871;1070;1278;1169;0;1000;1000;36
1872;1071;1280;1167;0;1000;1000;34
1873;1077;1275;1172;0;1000;1000;35
1874;1083;1276;1176;0;999;999;30
1875;1081;1273;1175;0;999;999;27
1876;1082;1268;1172;0;999;999;29
1877;1082;1263;1174;0;1000;1000;32
1878;1085;1264;1170;0;999;999;31
1879;1084;1264;1169;0;999;999;30
1880;1086;1263;1166;0;999;999;37
1881;1081;1261;1164;0;999;999;30
1882;1077;1259;1160;0;1000;1000;32
1883;1080;1261;1157;0;1000;1000;36
1884;1073;1264;1155;0;999;999;37
1885;1073;1263;1152;0;999;999;31
1886;1075;1263;1149;0;1000;1000;35
1887;1069;1265;1153;0;1000;1000;36
1888;1063;1268;1150;0;1000;1000;34
1889;1060;1269;1149;0;999;999;33
1890;1063;1270;1148;0;999;999;38
1891;1063;1273;1148;0;1000;1000;34
1892;1061;1275;1147;0;1000;1000;35
1893;1061;1274;1153;0;999;999;33
1894;1058;1272;1145;0;999;999;30
1895;1056;1276;1146;0;999;999;29
1896;1056;1280;1144;0;1000;1000;34
1897;1055;1284;1140;0;999;999;30
1898;1057;1285;1134;0;1000;1000;32
1899;1059;1284;1134;0;1000;1000;35
1900;1061;1286;1126;0;1000;1000;35
1901;1060;1284;1133;0;999;999;29
1902;1065;1286;1135;0;999;999;30
1903;1065;1287;1136;0;999;999;31
1904;1063;1286;1137;0;999;999;31
1905;1058;1286;1137;0;999;999;30
1906;1059;1290;1152;0;999;999;31
1907;1055;1290;1154;0;1000;1000;32
1908;1058;1290;1151;0;999;999;31
1909;1058;1290;1152;0;999;999;33
1910;1059;1291;1150;0;999;999;37
1911;1064;1292;1151;0;1000;1000;35
1912;1062;1293;1152;0;1000;1000;36
1913;1061;1295;1154;0;999;999;33
1914;1062;1296;1152;0;1000;1000;34
1915;1060;1298;1148;0;999;999;33
1916;1059;1297;1148;0;999;999;33
1917;1059;1296;1153;0;999;999;31
1918;1058;1297;1155;0;999;999;30
1919;1057;1297;1153;0;999;999;29
1920;1059;1298;1151;0;999;999;30
1921;1061;1298;1149;0;1000;1000;35
1922;1060;1298;1149;0;1000;1000;34
1923;1060;1298;1152;0;999;999;30
1924;1064;1299;1153;0;999;999;26
1925;1065;1299;1153;0;999;999;28
1926;1065;1299;1155;0;999;999;23
1927;1068;1299;1156;0;999;999;27
1928;1067;1300;1158;0;999;999;31
1929;1068;1299;1159;0;999;999;28
1930;1067;1299;1160;0;999;999;31
1931;1067;1298;1159;0;999;999;33
1932;1068;1298;1158;0;1000;1000;35
1933;1067;1299;1159;0;999;999;33
1934;1069;1301;1156;0;999;999;33
1935;1070;1301;1154;0;999;999;29
1936;1069;1300;1152;0;999;999;31
1937;1067;1300;1153;0;999;999;30
1938;1067;1299;1154;0;1000;1000;34
1939;1065;1300;1157;0;999;999;27
1940;1067;1302;1157;0;999;999;30
1941;1067;1303;1158;0;999;999;33
1942;1065;1308;1156;0;1000;1000;32
1943;1064;1309;1154;0;999;999;31
1944;1063;1308;1153;0;999;999;29
1945;1063;1307;1154;0;999;999;31
1946;1064;1307;1153;0;999;999;31
1947;1064;1306;1152;0;1000;1000;25
1948;1062;1306;1152;0;999;999;28
1949;1062;1308;1156;0;999;999;31
1950;1059;1308;1157;0;999;999;28
1951;1058;1306;1157;0;999;999;29
1952;1057;1307;1158;0;999;999;27
1953;1058;1307;1157;0;999;999;28
1954;1055;1306;1158;0;999;999;26
1955;1057;1305;1159;0;999;999;26
1956;1057;1306;1162;0;999;999;27
1957;1058;1306;1162;0;999;999;29
1958;1056;1307;1163;0;1000;1000;34
1959;1057;1307;1163;0;999;999;31
1960;1056;1307;1165;0;999;999;31
1961;1056;1308;1167;0;1000;1000;32
1962;1055;1307;1170;0;999;999;29
1963;1053;1305;1168;0;999;999;29
1964;1053;1307;1167;0;999;999;28
1965;1052;1307;1167;0;999;999;31
1966;1052;1307;1168;0;999;999;30
1967;1054;1311;1165;0;999;999;31
1968;1054;1311;1167;0;999;999;28
1969;1055;1309;1167;0;999;999;30
1970;1058;1306;1169;0;999;999;29
1971;1054;1307;1169;0;999;999;27
1972;1052;1308;1171;0;999;999;29
1973;1052;1307;1170;0;999;999;26
1974;1054;1307;1168;0;999;999;28
1975;1054;1308;1169;0;999;999;27
1976;1055;1309;1168;0;999;999;31
1977;1053;1311;1168;0;1000;1000;34
1978;1054;1314;1168;0;999;999;33
1979;1053;1315;1170;0;999;999;29
1980;1049;1315;1167;0;999;999;30
1981;1048;1312;1168;0;999;999;29
1982;1048;1309;1168;0;999;999;30
1983;1048;1307;1167;0;999;999;30
1984;1048;1307;1167;0;999;999;31
1985;1048;1307;1168;0;1000;1000;32
1986;1047;1310;1166;0;1000;1000;32
1987;1046;1310;1165;0;999;999;28
1988;1049;1310;1170;0;999;999;27
1989;1047;1308;1167;0;999;999;27
1990;1047;1308;1168;0;999;999;24
1991;1047;1309;1167;0;1000;1000;25
1992;1049;1310;1167;0;999;999;27
1993;1049;1314;1163;0;999;999;26
1994;1052;1312;1163;0;1000;1000;25
1995;1053;1312;1163;0;999;999;24
1996;1056;1310;1160;0;999;999;27
1997;1055;1311;1158;0;999;999;28
1998;1055;1307;1158;0;999;999;28
1999;1053;1307;1159;0;999;999;27
2000;1051;1307;1160;0;999;999;28
2001;1050;1309;1160;0;999;999;29
2002;1049;1310;1159;0;1000;1000;32
2003;1048;1310;1160;0;999;999;30
2004;1050;1312;1161;0;1000;1000;32
2005;1049;1312;1162;0;999;999;31
2006;1047;1311;1165;0;999;999;30
2007;1046;1309;1165;0;999;999;30
2008;1043;1310;1167;0;999;999;30
2009;1040;1308;1171;0;1000;1000;32
2010;1038;1308;1171;0;999;999;29
2011;1039;1306;1172;0;999;999;26
2012;1039;1309;1173;0;999;999;30
2013;1038;1309;1174;0;999;999;30
2014;1041;1310;1175;0;1000;1000;34
2015;1044;1314;1173;0;1000;1000;32
2016;1045;1317;1173;0;1000;1000;32
2017;1045;1315;1173;0;1000;1000;32
2018;1048;1318;1175;0;999;999;31
2019;1048;1320;1174;0;999;999;31
2020;1048;1318;1175;0;1000;1000;25
2021;1047;1318;1175;0;999;999;23
2022;1047;1317;1176;0;1000;1000;25
2023;1045;1319;1171;0;999;999;26
2024;1045;1317;1171;0;1000;1000;25
2025;1043;1316;1173;0;1000;1000;25
2026;1042;1317;1175;0;999;999;26
2027;1046;1316;1176;0;999;999;22
2028;1046;1316;1176;0;999;999;24
2029;1046;1316;1175;0;999;999;26
2030;1046;1317;1176;0;999;999;27
2031;1048;1320;1176;0;999;999;27
2032;1048;1320;1178;0;999;999;27
2033;1048;1321;1179;0;999;999;24
2034;1046;1321;1180;0;999;999;26
2035;1044;1323;1180;0;999;999;27
2036;1043;1321;1178;0;999;999;29
2037;1043;1320;1178;0;999;999;30
2038;1044;1319;1179;0;999;999;28
2039;1045;1318;1179;0;999;999;27
2040;1047;1317;1179;0;999;999;23
2041;1049;1316;1178;0;999;999;24
2042;1049;1316;1177;0;1000;1000;25
2043;1051;1316;1177;0;1000;1000;25
2044;1053;1315;1178;0;999;999;29
2045;1052;1317;1179;0;1000;1000;34
2046;1054;1317;1177;0;999;999;33
2047;1053;1316;1177;0;999;999;33
2048;1055;1314;1176;0;999;999;30
2049;1053;1314;1175;0;999;999;26
2050;1054;1310;1174;0;999;999;24
2051;1054;1310;1174;0;999;999;23
2052;1051;1309;1173;0;999;999;23
2053;1046;1312;1170;0;999;999;24
2054;1047;1311;1169;0;999;999;23
2055;1050;1312;1167;0;999;999;27
2056;1052;1313;1167;0;999;999;24
2057;1054;1315;1164;0;999;999;26
2058;1055;1312;1164;0;999;999;26
2059;1059;1310;1164;0;999;999;26
2060;1058;1306;1162;0;999;999;22
2061;1055;1300;1161;0;1000;1000;20
2062;1056;1299;1161;0;1000;1000;20
2063;1053;1294;1161;0;999;999;19
2064;1054;1295;1162;0;1000;1000;18
2065;1056;1294;1165;0;1000;1000;20
2066;1057;1293;1166;0;1000;1000;21
2067;1059;1291;1169;0;1000;1000;25
2068;1059;1293;1166;0;999;999;27
2069;1055;1293;1164;0;999;999;29
2070;1052;1292;1164;0;999;999;30
